date,symbol,open,high,low,close,volume,sma_5,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_diff,rsi,bollinger_mavg,bollinger_high,bollinger_low,volume_ema,volume_ratio,daily_return,5d_return,10d_return,volatility,momentum_5d,momentum_10d,price_change_rate,high_low_diff
2024-03-26,NRIC,118,206,175,122,5668,143.2,153.95,152.08,161.24683656119333,141.63370021214533,-3.124170943721225,1.6981360392236322,3.307601774630493,62.16441525967693,153.95,216.87368393538318,91.0263160646168,5639.616323477575,0.7319646875294059,0.06557377049180335,-0.0901639344262295,0.540983606557377,0.2205725718846299,-11.0,66.0,0.03389830508474576,0.17714285714285713
2024-03-27,NRIC,168,195,130,130,9182,143.2,153.95,152.08,161.24683656119333,141.63370021214533,-3.124170943721225,1.6981360392236322,3.307601774630493,62.16441525967693,153.95,216.87368393538318,91.0263160646168,5639.616323477575,0.7319646875294059,0.06557377049180335,-0.0901639344262295,0.540983606557377,0.2205725718846299,-11.0,66.0,-0.2261904761904762,0.5
2024-03-28,NRIC,143,111,138,200,5744,143.2,153.95,152.08,161.24683656119333,141.63370021214533,-3.124170943721225,1.6981360392236322,3.307601774630493,62.16441525967693,153.95,216.87368393538318,91.0263160646168,5639.616323477575,0.7319646875294059,0.5384615384615385,-0.0901639344262295,0.540983606557377,0.2205725718846299,-11.0,66.0,0.3986013986013986,-0.1956521739130435
2024-03-29,NRIC,184,176,181,118,6023,143.2,153.95,152.08,161.24683656119333,141.63370021214533,-3.124170943721225,1.6981360392236322,3.307601774630493,62.16441525967693,153.95,216.87368393538318,91.0263160646168,5639.616323477575,0.7319646875294059,-0.41000000000000003,-0.0901639344262295,0.540983606557377,0.2205725718846299,-11.0,66.0,-0.358695652173913,-0.027624309392265192
2024-04-01,NRIC,137,183,107,146,4397,143.2,153.95,152.08,161.24683656119333,141.63370021214533,-3.124170943721225,1.6981360392236322,3.307601774630493,62.16441525967693,153.95,216.87368393538318,91.0263160646168,5639.616323477575,0.7319646875294059,0.23728813559322037,-0.0901639344262295,0.540983606557377,0.2205725718846299,-11.0,66.0,0.06569343065693431,0.7102803738317757
2024-04-02,NRIC,173,207,130,111,6004,141.0,153.95,152.08,161.24683656119333,141.63370021214533,-3.124170943721225,1.6981360392236322,3.307601774630493,62.16441525967693,153.95,216.87368393538318,91.0263160646168,5639.616323477575,0.7319646875294059,-0.23972602739726023,-0.0901639344262295,0.540983606557377,0.2205725718846299,-11.0,66.0,-0.3583815028901734,0.5923076923076923
2024-04-03,NRIC,197,203,114,145,6377,144.0,153.95,152.08,161.24683656119333,141.63370021214533,-3.124170943721225,1.6981360392236322,3.307601774630493,62.16441525967693,153.95,216.87368393538318,91.0263160646168,5639.616323477575,0.7319646875294059,0.3063063063063063,0.11538461538461542,0.540983606557377,0.2205725718846299,15.0,66.0,-0.2639593908629442,0.7807017543859649
2024-04-04,NRIC,156,112,189,142,8398,132.4,153.95,152.08,161.24683656119333,141.63370021214533,-3.124170943721225,1.6981360392236322,3.307601774630493,62.16441525967693,153.95,216.87368393538318,91.0263160646168,5639.616323477575,0.7319646875294059,-0.020689655172413834,-0.29000000000000004,0.540983606557377,0.2205725718846299,-58.0,66.0,-0.08974358974358974,-0.4074074074074074
2024-04-05,NRIC,144,153,162,197,7109,148.2,153.95,152.08,161.24683656119333,141.63370021214533,-3.124170943721225,1.6981360392236322,3.307601774630493,62.16441525967693,153.95,216.87368393538318,91.0263160646168,5639.616323477575,0.7319646875294059,0.38732394366197176,0.6694915254237288,0.540983606557377,0.2205725718846299,79.0,66.0,0.3680555555555556,-0.05555555555555555
2024-04-08,NRIC,162,114,179,177,7313,154.4,153.95,152.08,161.24683656119333,141.63370021214533,-3.124170943721225,1.6981360392236322,3.307601774630493,62.16441525967693,153.95,216.87368393538318,91.0263160646168,5639.616323477575,0.7319646875294059,-0.10152284263959388,0.21232876712328763,0.540983606557377,0.2205725718846299,31.0,66.0,0.09259259259259259,-0.36312849162011174
2024-04-09,NRIC,110,153,158,188,4913,169.8,153.95,152.08,161.24683656119333,141.63370021214533,-3.124170943721225,1.6981360392236322,3.307601774630493,62.16441525967693,153.95,216.87368393538318,91.0263160646168,5639.616323477575,0.7319646875294059,0.062146892655367214,0.6936936936936937,0.540983606557377,0.2205725718846299,77.0,66.0,0.7090909090909091,-0.03164556962025317
2024-04-10,NRIC,119,120,174,195,3553,179.8,153.95,152.08,161.24683656119333,141.63370021214533,-3.124170943721225,1.6981360392236322,3.307601774630493,62.16441525967693,153.95,216.87368393538318,91.0263160646168,5639.616323477575,0.7319646875294059,0.037234042553191404,0.3448275862068966,0.5,0.2205725718846299,50.0,65.0,0.6386554621848739,-0.3103448275862069
2024-04-11,NRIC,142,116,161,191,3957,189.6,153.95,152.08,165.82424632100975,141.63370021214533,-3.124170943721225,1.6981360392236322,3.307601774630493,62.16441525967693,153.95,216.87368393538318,91.0263160646168,5639.616323477575,0.7319646875294059,-0.02051282051282055,0.34507042253521125,-0.04500000000000004,0.2205725718846299,49.0,-9.0,0.34507042253521125,-0.2795031055900621
2024-04-12,NRIC,166,120,106,199,9069,190.0,153.95,152.08,170.9282084254698,141.63370021214533,-3.124170943721225,1.6981360392236322,3.307601774630493,62.16441525967693,153.95,216.87368393538318,91.0263160646168,5639.616323477575,0.7319646875294059,0.041884816753926746,0.010152284263959421,0.6864406779661016,0.2205725718846299,2.0,81.0,0.19879518072289157,0.1320754716981132
2024-04-15,NRIC,105,176,109,157,6768,186.0,153.95,152.08,168.78540712924368,141.63370021214533,-3.124170943721225,1.6981360392236322,3.307601774630493,51.08819326090069,153.95,216.87368393538318,91.0263160646168,5639.616323477575,0.7319646875294059,-0.21105527638190957,-0.11299435028248583,0.07534246575342474,0.2205725718846299,-20.0,11.0,0.49523809523809526,0.6146788990825688
2024-04-16,NRIC,168,158,187,149,4973,178.2,153.95,152.08,165.74149834012928,141.63370021214533,-3.124170943721225,1.6981360392236322,3.307601774630493,49.2868109361056,153.95,216.87368393538318,91.0263160646168,5639.616323477575,0.7319646875294059,-0.05095541401273884,-0.20744680851063835,0.3423423423423424,0.2205725718846299,-39.0,38.0,-0.1130952380952381,-0.15508021390374332
2024-04-17,NRIC,146,124,147,151,3210,169.4,153.95,152.08,163.47357551857093,141.63370021214533,-3.124170943721225,1.6981360392236322,3.307601774630493,49.76371123348868,153.95,216.87368393538318,91.0263160646168,5639.616323477575,0.7319646875294059,0.01342281879194629,-0.22564102564102562,0.04137931034482767,0.2205725718846299,-44.0,6.0,0.03424657534246575,-0.1564625850340136
2024-04-18,NRIC,117,192,95,139,9683,159.0,153.95,152.08,159.7084100541754,141.63370021214533,-3.124170943721225,1.6981360392236322,3.307601774630493,46.91310776592518,153.95,216.87368393538318,91.0263160646168,5639.616323477575,0.7319646875294059,-0.07947019867549665,-0.2722513089005235,-0.021126760563380254,0.2205725718846299,-52.0,-3.0,0.18803418803418803,1.0210526315789474
2024-04-19,NRIC,180,143,156,117,2630,142.6,153.95,152.08,153.1378854304561,141.63370021214533,-3.124170943721225,1.6981360392236322,3.307601774630493,42.14647766870782,153.95,216.87368393538318,91.0263160646168,5639.616323477575,0.7319646875294059,-0.15827338129496404,-0.4120603015075377,-0.40609137055837563,0.2205725718846299,-82.0,-80.0,-0.35,-0.08333333333333333
2024-04-22,NRIC,101,171,132,105,4128,132.2,153.95,152.08,145.7320569026936,141.63370021214533,-3.124170943721225,1.6981360392236322,3.307601774630493,39.772671475436596,153.95,216.87368393538318,91.0263160646168,5639.616323477575,0.7319646875294059,-0.10256410256410253,-0.3312101910828026,-0.4067796610169492,0.2205725718846299,-52.0,-72.0,0.039603960396039604,0.29545454545454547
2024-04-23,NRIC,188,179,188,111,3860,124.6,153.4,152.08,140.38866353304843,141.63370021214533,-3.124170943721225,1.6981360392236322,3.307601774630493,41.5454599079461,153.4,217.6102795508632,89.1897204491368,5470.129054574949,0.7056506275243515,0.05714285714285716,-0.25503355704697983,-0.40957446808510634,0.2205725718846299,-38.0,-77.0,-0.4095744680851064,-0.047872340425531915
2024-04-24,NRIC,117,205,100,161,8853,126.6,154.95,152.08,143.5596383741179,141.63370021214533,-3.124170943721225,1.6981360392236322,3.307601774630493,53.76016581271216,154.95,218.3171050309228,91.58289496907719,5792.307239853525,1.5284064938903126,0.4504504504504505,0.0662251655629138,-0.1743589743589744,0.24083668455205878,10.0,-34.0,0.37606837606837606,1.05
2024-04-25,NRIC,128,127,99,164,9163,131.6,153.15,152.08,146.70430939348438,141.63370021214533,-3.124170943721225,1.6981360392236322,3.307601774630493,54.37618228323605,153.15,213.25748705444275,93.04251294555726,6113.325597962714,1.4988568583773128,0.01863354037267073,0.17985611510791366,-0.1413612565445026,0.20991789129234512,25.0,-27.0,0.28125,0.2828282828282828
2024-04-26,NRIC,116,200,160,120,2490,132.2,153.25,152.08,142.5959541021791,141.63370021214533,-3.124170943721225,1.6981360392236322,3.307601774630493,44.923307859488624,153.25,213.12946225543448,93.37053774456552,5768.246969585312,0.43167361125992315,-0.2682926829268293,0.02564102564102555,-0.39698492462311563,0.19695656203089668,3.0,-79.0,0.034482758620689655,0.25
2024-04-29,NRIC,165,133,134,106,2432,132.4,151.25,152.08,136.96580731722847,141.63370021214533,-3.124170943721225,1.6981360392236322,3.307601774630493,42.39774612756284,151.25,214.53941459675545,87.96058540324455,5450.50916295814,0.446196846439221,-0.1166666666666667,0.00952380952380949,-0.32484076433121023,0.1920507056152911,1.0,-51.0,-0.3575757575757576,-0.007462686567164179
2024-04-30,NRIC,111,197,152,147,3382,139.6,153.05,152.08,138.5095292684241,141.63370021214533,-3.124170943721225,1.6981360392236322,3.307601774630493,51.072883946150625,153.05,213.64859734350296,92.45140265649707,5253.50829029546,0.6437602861020315,0.3867924528301887,0.32432432432432434,-0.01342281879194629,0.20170298528068864,36.0,-2.0,0.32432432432432434,0.29605263157894735
2024-05-01,NRIC,162,173,155,143,7393,136.0,152.95,152.08,139.20037091943578,141.73490760383825,-2.534536684402468,1.6981360392236322,3.307601774630493,50.277329466254486,152.95,213.60797556793335,92.29202443206663,5457.269405505416,1.3547068049346758,-0.027210884353741527,-0.11180124223602483,-0.052980132450331174,0.19131251568816698,-18.0,-8.0,-0.11728395061728394,0.11612903225806452
2024-05-02,NRIC,172,180,121,128,9002,128.8,152.25,152.08,137.47723693183028,140.717507040591,-3.2402701087607113,1.6981360392236322,3.307601774630493,47.30174258625189,152.25,213.71503070852566,90.78496929147434,5794.862795457281,1.5534448903702884,-0.1048951048951049,-0.2195121951219512,-0.07913669064748197,0.19305538839353656,-36.0,-11.0,-0.2558139534883721,0.48760330578512395
2024-05-03,NRIC,155,124,117,197,6494,144.2,152.25,152.08,146.63458509616407,144.8865805931398,1.7480045030242763,1.6981360392236322,3.307601774630493,59.24927650747798,152.25,213.71503070852566,90.78496929147434,5861.447291128016,1.1079174950236994,0.5390625,0.6416666666666666,0.6837606837606838,0.21080213528026856,77.0,80.0,0.2709677419354839,0.05982905982905983
